timestamp;lrs_id;actor name;verb id;verb display;object id;object name;result
2022-08-02T14:36:58.3485930Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:36:55.0925540Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27;{'en-us': 'Action Step 2'};
2022-08-02T14:36:55.0893330Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-ef86ff46-70b6-472a-93d2-d482521e21c8;{'en-us': 'Action Step 3'};
2022-08-02T14:36:55.0467590Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-ef86ff46-70b6-472a-93d2-d482521e21c8_AN-2f55b6ff-17ec-4e8c-afb9-50f0c6467035.wav;;
2022-08-02T14:36:55.0315340Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:35:38.1171330Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27;{'en-us': 'Action Step 2'};
2022-08-02T14:35:37.8804050Z;6148511b448b2d059a63e424;AAA430802;http://id.tincanapi.com/verb/focused;{'en-us': 'focused_on'};resources://act:Highlight;{'en-us': 'act:Highlight'};
2022-08-02T14:35:37.8645300Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27_AN-2f55b6ff-17ec-4e8c-afb9-50f0c6467035.wav;;
2022-08-02T14:35:37.8363160Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:35:23.2661950Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-ef86ff46-70b6-472a-93d2-d482521e21c8_AN-2f55b6ff-17ec-4e8c-afb9-50f0c6467035.wav;;
2022-08-02T14:34:38.1641490Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27;{'en-us': 'Action Step 2'};
2022-08-02T14:34:38.1605710Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-ef86ff46-70b6-472a-93d2-d482521e21c8;{'en-us': 'Action Step 3'};
2022-08-02T14:34:38.1172820Z;6148511b448b2d059a63e424;AAA430802;https://wekit-community.org/verb/met;{'en-us': 'met'};resources:// char:Woman_C;{'en-us': 'char:Woman_C'};
2022-08-02T14:31:59.8591870Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/listen;{'en-us': 'listened_to'};http://characterinfo/TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27_AN-2f55b6ff-17ec-4e8c-afb9-50f0c6467035.wav;;
2022-08-02T14:30:33.1475950Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/experience;{'en-us': 'experienced'};https://wekit-community.org/stepID=TS-5dcc6814-235e-450d-a9a3-9dd9a1d77556;{'en-us': 'Action Step 1'};
2022-08-02T14:30:33.1408530Z;6148511b448b2d059a63e424;AAA430802;http://activitystrea.ms/schema/1.0/start;{'en-us': 'started'};https://wekit-community.org/stepID=TS-a5780c27-a9c2-418e-b5ea-1ef983cb1b27;{'en-us': 'Action Step 2'};
