timestamp,lrs_id,actor name,verb id,verb display,object id,object name,object description,result
2022-06-20T11:14:26.343Z,60ffcf8d448b2d059a63e3c3,919325,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'SBLData'},"{'en-US': '{\n  ""user_id"": ""1S1116"",\n  ""results"": [{\n    ""category"": ""lamb"",\n    ""hypothesis_score"": 1.0,\n    ""word_breakdown"": [{\n      ""quality_score"": 1.0,\n      ""token_type"": ""word"",\n      ""phone_breakdown"": [{\n        ""phone"": ""l"",\n        ""quality_score"": 1.0\n      }, {\n        ""phone"": ""ae"",\n        ""quality_score"": 1.0\n      }, {\n        ""phone"": ""m"",\n        ""quality_score"": 1.0\n      }],\n      ""word"": ""lamb"",\n      ""target_transcription"": ""l ae m""\n    }]\n  }],\n  ""language_code"": ""en-GB"",\n  ""result_id"": ""1S1116-277_1655723665765"",\n  ""time"": ""2022-06-20T11:14:25.829Z""\n}'}","{""success"":false}"
2022-06-20T11:14:26.109Z,60ffcf8d448b2d059a63e3c3,919325,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'Reading'},{'en-US': 'lamb'},"{""success"":false,""score"":{""raw"":1}}"
2022-06-20T11:14:06.265Z,60ffcf8d448b2d059a63e3c3,919325,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'SBLData'},"{'en-US': '{\n  ""user_id"": ""1S1116"",\n  ""results"": [{\n    ""category"": ""climb"",\n    ""hypothesis_score"": 2.0,\n    ""word_breakdown"": [{\n      ""quality_score"": 2.0,\n      ""token_type"": ""word"",\n      ""phone_breakdown"": [{\n        ""phone"": ""k"",\n        ""quality_score"": 1.0\n      }, {\n        ""phone"": ""l"",\n        ""quality_score"": 92.0\n      }, {\n        ""phone"": ""ay"",\n        ""quality_score"": 2.0\n      }, {\n        ""phone"": ""m"",\n        ""quality_score"": 1.0\n      }],\n      ""word"": ""climb"",\n      ""target_transcription"": ""k l ay m""\n    }]\n  }],\n  ""language_code"": ""en-GB"",\n  ""result_id"": ""1S1116-277_1655723645589"",\n  ""time"": ""2022-06-20T11:14:05.634Z""\n}'}","{""success"":false}"
2022-06-20T11:14:06.035Z,60ffcf8d448b2d059a63e3c3,919325,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'Reading'},{'en-US': 'climb'},"{""success"":false,""score"":{""raw"":2}}"
2022-06-20T11:13:34.683Z,60ffcf8d448b2d059a63e3c3,919325,http://id.tincanapi.com/verb/selected/,{'en-US': 'Selected'},http://example.com/activities/student-lesson,{'en-US': 'Lesson'},{'en-US': 'Level 4 Module42 started'},"{""completion"":true}"
2022-06-20T11:13:25.620Z,60ffcf8d448b2d059a63e3c3,919325,https://brindlewaye.com/xAPITerms/verbs/module/,{'en-US': 'Module status'},http://example.com/activities/module_state,{'en-US': 'Level'},{'en-US': 'Level 4 Module 41 finished'},"{""success"":true}"
2022-06-20T11:13:19.918Z,60ffcf8d448b2d059a63e3c3,811532,http://adlnet.gov/expapi/verbs/attempted,{'en-US': 'Attempted'},http://example.com/activities/student-quize,{'en-US': 'Questionnaire'},{'en-US': 'Quiz Level4 Module74 Correct answers:6'},"{""success"":false,""score"":{""raw"":6}}"
2022-06-20T11:13:19.509Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},"{'en-US': 'Quiz Level4 Module74Question:6 Failed answer:deaf, dead, meant\t'}","{""completion"":false}"
2022-06-20T11:13:19.079Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},"{'en-US': 'Quiz Level4 Module74Question:5 Failed answer:–in-, -il-, -ol-, -os-'}","{""completion"":false}"
2022-06-20T11:13:18.778Z,60ffcf8d448b2d059a63e3c3,811532,http://id.tincanapi.com/verb/enabled,{'en-US': 'enabled'},http://example.com/activities/student-app_library,{'en-US': 'App Library'},{'en-US': 'Quiz Level4 Module74Question:4 Failed answer:/h/'},"{""completion"":false}"
