,timestamp,stored,actor,verb,object,result
991,2023-03-10 12:06:33.403000+00:00,2023-03-10T12:06:33.403Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
990,2023-03-10 12:06:33.812000+00:00,2023-03-10T12:06:33.812Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
989,2023-03-10 12:06:34.251000+00:00,2023-03-10T12:06:34.251Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
988,2023-03-10 12:06:34.264000+00:00,2023-03-10T12:06:34.264Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
987,2023-03-10 12:06:34.720000+00:00,2023-03-10T12:06:34.720Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
986,2023-03-10 12:06:35.386000+00:00,2023-03-10T12:06:35.386Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
985,2023-03-10 12:06:36.042000+00:00,2023-03-10T12:06:36.042Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
984,2023-03-10 12:06:37.612000+00:00,2023-03-10T12:06:37.612Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
983,2023-03-10 12:06:38.119000+00:00,2023-03-10T12:06:38.119Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
982,2023-03-10 12:06:39.949000+00:00,2023-03-10T12:06:39.949Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
981,2023-03-10 12:06:40.380000+00:00,2023-03-10T12:06:40.380Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
980,2023-03-10 12:06:41.188000+00:00,2023-03-10T12:06:41.188Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
979,2023-03-10 12:07:15.216000+00:00,2023-03-10T12:07:15.216Z,iPhone 1,Swiped,Left,"{""score"":{""raw"":0}}"
978,2023-03-10 12:07:39.273000+00:00,2023-03-10T12:07:39.273Z,Tablet 2,Swiped,Right,"{""score"":{""raw"":0}}"
977,2023-03-10 12:08:01.690000+00:00,2023-03-10T12:08:01.690Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
976,2023-03-10 12:08:04.245000+00:00,2023-03-10T12:08:04.245Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
975,2023-03-10 12:08:05.645000+00:00,2023-03-10T12:08:05.645Z,Android2,Swiped,Left,"{""score"":{""raw"":0}}"
974,2023-03-10 12:08:06.420000+00:00,2023-03-10T12:08:06.420Z,Tablet 2,Swiped,Right,"{""score"":{""raw"":0}}"
973,2023-03-10 12:08:12.370000+00:00,2023-03-10T12:08:12.370Z,Teacher,Started,capitals,
972,2023-03-10 12:08:12.381000+00:00,2023-03-10T12:08:12.381Z,Teacher,Asked,2/0,
971,2023-03-10 12:08:16.267000+00:00,2023-03-10T12:08:16.267Z,iPad2,Accepted,0,"{""score"":{""raw"":0}}"
970,2023-03-10 12:08:16.310000+00:00,2023-03-10T12:08:16.310Z,Teacher,Set Turn,iPad2,
969,2023-03-10 12:08:19.084000+00:00,2023-03-10T12:08:19.084Z,PC002,Suggested,europe,
968,2023-03-10 12:08:19.216000+00:00,2023-03-10T12:08:19.216Z,PC003,Suggested,europe,
967,2023-03-10 12:08:20.658000+00:00,2023-03-10T12:08:20.658Z,PC009,Suggested,europe,
966,2023-03-10 12:08:20.820000+00:00,2023-03-10T12:08:20.820Z,PC008,Suggested,europe,
965,2023-03-10 12:08:20.836000+00:00,2023-03-10T12:08:20.836Z,Tablet 2,Suggested,europe,"{""score"":{""raw"":0}}"
964,2023-03-10 12:08:21+00:00,2023-03-10T12:08:21.000Z,PC007,Suggested,europe,
963,2023-03-10 12:08:21.399000+00:00,2023-03-10T12:08:21.399Z,Tablet1,Suggested,europe,"{""score"":{""raw"":0}}"
962,2023-03-10 12:08:21.784000+00:00,2023-03-10T12:08:21.784Z,iPhone 1,Suggested,europe,"{""score"":{""raw"":0}}"
961,2023-03-10 12:08:22.553000+00:00,2023-03-10T12:08:22.553Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
960,2023-03-10 12:08:22.634000+00:00,2023-03-10T12:08:22.634Z,Android1,Suggested,europe,"{""score"":{""raw"":0}}"
959,2023-03-10 12:08:22.988000+00:00,2023-03-10T12:08:22.988Z,iPad1,Suggested,europe,"{""score"":{""raw"":0}}"
958,2023-03-10 12:08:23.772000+00:00,2023-03-10T12:08:23.772Z,Android4,Suggested,europe,"{""score"":{""raw"":0}}"
957,2023-03-10 12:08:23.913000+00:00,2023-03-10T12:08:23.913Z,Android2,Suggested,europe,"{""score"":{""raw"":0}}"
956,2023-03-10 12:08:23.919000+00:00,2023-03-10T12:08:23.919Z,PC004,Suggested,europe,
955,2023-03-10 12:08:25.049000+00:00,2023-03-10T12:08:25.049Z,Tablet 2,Swiped,Right,"{""score"":{""raw"":0}}"
954,2023-03-10 12:08:27.666000+00:00,2023-03-10T12:08:27.666Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
953,2023-03-10 12:08:31.703000+00:00,2023-03-10T12:08:31.703Z,PC006,Suggested,europe,
952,2023-03-10 12:08:33.736000+00:00,2023-03-10T12:08:33.736Z,Android2,Swiped,Left,"{""score"":{""raw"":0}}"
951,2023-03-10 12:08:33.828000+00:00,2023-03-10T12:08:33.828Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
950,2023-03-10 12:08:35.890000+00:00,2023-03-10T12:08:35.890Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
949,2023-03-10 12:08:36.824000+00:00,2023-03-10T12:08:36.824Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
948,2023-03-10 12:08:37.356000+00:00,2023-03-10T12:08:37.356Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
947,2023-03-10 12:08:37.958000+00:00,2023-03-10T12:08:37.958Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
946,2023-03-10 12:08:39.158000+00:00,2023-03-10T12:08:39.158Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
945,2023-03-10 12:08:44.961000+00:00,2023-03-10T12:08:44.961Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
944,2023-03-10 12:08:45.626000+00:00,2023-03-10T12:08:45.626Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
943,2023-03-10 12:08:46.230000+00:00,2023-03-10T12:08:46.230Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
942,2023-03-10 12:08:46.794000+00:00,2023-03-10T12:08:46.794Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
941,2023-03-10 12:08:47.363000+00:00,2023-03-10T12:08:47.363Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
940,2023-03-10 12:08:47.914000+00:00,2023-03-10T12:08:47.914Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
939,2023-03-10 12:08:48.444000+00:00,2023-03-10T12:08:48.444Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
938,2023-03-10 12:08:51.800000+00:00,2023-03-10T12:08:51.800Z,Android4,Swiped,Left,"{""score"":{""raw"":0}}"
937,2023-03-10 12:08:54.831000+00:00,2023-03-10T12:08:54.831Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
936,2023-03-10 12:08:55.470000+00:00,2023-03-10T12:08:55.470Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
935,2023-03-10 12:08:56.030000+00:00,2023-03-10T12:08:56.030Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
934,2023-03-10 12:08:56.532000+00:00,2023-03-10T12:08:56.532Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
933,2023-03-10 12:08:57.466000+00:00,2023-03-10T12:08:57.466Z,iPad2,Ran Out,0,"{""score"":{""raw"":0}}"
932,2023-03-10 12:09:08.970000+00:00,2023-03-10T12:09:08.970Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
931,2023-03-10 12:09:09.340000+00:00,2023-03-10T12:09:09.340Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
930,2023-03-10 12:09:09.746000+00:00,2023-03-10T12:09:09.746Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
929,2023-03-10 12:09:15.258000+00:00,2023-03-10T12:09:15.258Z,iPhone 1,Swiped,Right,"{""score"":{""raw"":0}}"
928,2023-03-10 12:09:38.830000+00:00,2023-03-10T12:09:38.830Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
927,2023-03-10 12:09:45.506000+00:00,2023-03-10T12:09:45.506Z,PC002,Logged Out,Salesianos,
926,2023-03-10 12:09:45.604000+00:00,2023-03-10T12:09:45.604Z,Android4,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
925,2023-03-10 12:09:48.491000+00:00,2023-03-10T12:09:48.491Z,Tablet1,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
924,2023-03-10 12:09:49.144000+00:00,2023-03-10T12:09:49.144Z,Android2,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
923,2023-03-10 12:09:49.316000+00:00,2023-03-10T12:09:49.316Z,Tablet 2,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
922,2023-03-10 12:09:51.345000+00:00,2023-03-10T12:09:51.345Z,PC006,Logged Out,Salesianos,
921,2023-03-10 12:09:52.394000+00:00,2023-03-10T12:09:52.394Z,iPad1,Swiped,Left,"{""score"":{""raw"":0}}"
920,2023-03-10 12:09:54.432000+00:00,2023-03-10T12:09:54.432Z,iPad1,Swiped,Right,"{""score"":{""raw"":0}}"
919,2023-03-10 12:09:54.985000+00:00,2023-03-10T12:09:54.985Z,iPad1,Swiped,Right,"{""score"":{""raw"":0}}"
918,2023-03-10 12:09:55.638000+00:00,2023-03-10T12:09:55.638Z,PC009,Logged Out,Salesianos,
917,2023-03-10 12:10:01.526000+00:00,2023-03-10T12:10:01.526Z,Android1,Logged Out,Salesianos,"{""score"":{""raw"":0}}"
916,2023-03-10 12:10:01.606000+00:00,2023-03-10T12:10:01.606Z,PC003,Logged Out,Salesianos,
915,2023-03-10 12:10:17.190000+00:00,2023-03-10T12:10:17.190Z,PC008,Logged In,Salesianos,
914,2023-03-10 12:10:17.889000+00:00,2023-03-10T12:10:17.889Z,PC009,Logged In,Salesianos,
913,2023-03-10 12:10:18.177000+00:00,2023-03-10T12:10:18.177Z,PC003,Logged In,Salesianos,
912,2023-03-10 12:10:18.669000+00:00,2023-03-10T12:10:18.669Z,PC004,Logged In,Salesianos,
911,2023-03-10 12:10:19.408000+00:00,2023-03-10T12:10:19.408Z,Teacher,Logged In,Salesianos,
910,2023-03-10 12:10:19.750000+00:00,2023-03-10T12:10:19.750Z,iPad2,Logged In,Salesianos,"{""score"":{""raw"":0}}"
909,2023-03-10 12:10:19.863000+00:00,2023-03-10T12:10:19.863Z,PC006,Logged In,Salesianos,
908,2023-03-10 12:10:20.043000+00:00,2023-03-10T12:10:20.043Z,PC007,Logged In,Salesianos,
907,2023-03-10 12:10:20.470000+00:00,2023-03-10T12:10:20.470Z,Tablet 2,Logged In,Salesianos,"{""score"":{""raw"":0}}"
906,2023-03-10 12:10:21.337000+00:00,2023-03-10T12:10:21.337Z,Android2,Logged In,Salesianos,"{""score"":{""raw"":0}}"
905,2023-03-10 12:10:22.352000+00:00,2023-03-10T12:10:22.352Z,iphone 1,Logged In,Salesianos,"{""score"":{""raw"":0}}"
904,2023-03-10 12:10:23.617000+00:00,2023-03-10T12:10:23.617Z,Android2,Placed,Earth,"{""score"":{""raw"":0}}"
903,2023-03-10 12:10:25.342000+00:00,2023-03-10T12:10:25.342Z,Android4,Logged In,Salesianos,"{""score"":{""raw"":0}}"
902,2023-03-10 12:10:25.774000+00:00,2023-03-10T12:10:25.774Z,Tablet 2,Placed,Earth,"{""score"":{""raw"":0}}"
901,2023-03-10 12:10:26.120000+00:00,2023-03-10T12:10:26.120Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
900,2023-03-10 12:10:27.095000+00:00,2023-03-10T12:10:27.095Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
899,2023-03-10 12:10:28.315000+00:00,2023-03-10T12:10:28.315Z,PC002,Logged In,Salesianos,
898,2023-03-10 12:10:28.692000+00:00,2023-03-10T12:10:28.692Z,Android2,Placed,Earth,"{""score"":{""raw"":0}}"
897,2023-03-10 12:10:29.289000+00:00,2023-03-10T12:10:29.289Z,iPad2,Placed,Earth,"{""score"":{""raw"":0}}"
896,2023-03-10 12:10:34.014000+00:00,2023-03-10T12:10:34.014Z,Android2,Placed,Earth,"{""score"":{""raw"":0}}"
895,2023-03-10 12:10:34.173000+00:00,2023-03-10T12:10:34.173Z,Tablet1,Logged In,Salesianos,"{""score"":{""raw"":0}}"
894,2023-03-10 12:10:34.950000+00:00,2023-03-10T12:10:34.950Z,iPad1,Logged In,Salesianos,"{""score"":{""raw"":0}}"
893,2023-03-10 12:10:36.030000+00:00,2023-03-10T12:10:36.030Z,Android2,Placed,Earth,"{""score"":{""raw"":0}}"
892,2023-03-10 12:10:36.508000+00:00,2023-03-10T12:10:36.508Z,Android4,Placed,Earth,"{""score"":{""raw"":0}}"
891,2023-03-10 12:10:37.483000+00:00,2023-03-10T12:10:37.483Z,Tablet1,Placed,Earth,"{""score"":{""raw"":0}}"
890,2023-03-10 12:10:37.783000+00:00,2023-03-10T12:10:37.783Z,Android2,Placed,Earth,"{""score"":{""raw"":0}}"
889,2023-03-10 12:10:38.896000+00:00,2023-03-10T12:10:38.896Z,Tablet1,Placed,Earth,"{""score"":{""raw"":0}}"
888,2023-03-10 12:10:39.707000+00:00,2023-03-10T12:10:39.707Z,Tablet1,Swiped,Left,"{""score"":{""raw"":0}}"
887,2023-03-10 12:10:40.020000+00:00,2023-03-10T12:10:40.020Z,Tablet1,Swiped,Right,"{""score"":{""raw"":0}}"
886,2023-03-10 12:10:43.354000+00:00,2023-03-10T12:10:43.354Z,Android2,Placed,Earth,"{""score"":{""raw"":0}}"
885,2023-03-10 12:10:51.117000+00:00,2023-03-10T12:10:51.117Z,Android1,Logged In,Salesianos,"{""score"":{""raw"":0}}"
884,2023-03-10 12:10:58.646000+00:00,2023-03-10T12:10:58.646Z,Teacher,Started,capitals,
883,2023-03-10 12:10:58.757000+00:00,2023-03-10T12:10:58.757Z,Teacher,Asked,2/0,
882,2023-03-10 12:11:02.186000+00:00,2023-03-10T12:11:02.186Z,Tablet 2,Accepted,0,"{""score"":{""raw"":0}}"
881,2023-03-10 12:11:02.317000+00:00,2023-03-10T12:11:02.317Z,Teacher,Set Turn,Tablet_2,
880,2023-03-10 12:11:02.905000+00:00,2023-03-10T12:11:02.905Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
879,2023-03-10 12:11:04.585000+00:00,2023-03-10T12:11:04.585Z,PC003,Suggested,europe,
878,2023-03-10 12:11:05.021000+00:00,2023-03-10T12:11:05.021Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
877,2023-03-10 12:11:05.386000+00:00,2023-03-10T12:11:05.386Z,PC002,Suggested,europe,
876,2023-03-10 12:11:05.581000+00:00,2023-03-10T12:11:05.581Z,Android1,Suggested,europe,"{""score"":{""raw"":0}}"
875,2023-03-10 12:11:05.904000+00:00,2023-03-10T12:11:05.904Z,PC007,Suggested,europe,
874,2023-03-10 12:11:05.968000+00:00,2023-03-10T12:11:05.968Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
873,2023-03-10 12:11:06.365000+00:00,2023-03-10T12:11:06.365Z,iPad2,Suggested,europe,"{""score"":{""raw"":0}}"
872,2023-03-10 12:11:06.422000+00:00,2023-03-10T12:11:06.422Z,Android2,Suggested,europe,"{""score"":{""raw"":0}}"
871,2023-03-10 12:11:06.652000+00:00,2023-03-10T12:11:06.652Z,iPad1,Placed,Earth,"{""score"":{""raw"":0}}"
870,2023-03-10 12:11:06.684000+00:00,2023-03-10T12:11:06.684Z,iphone 1,Placed,Earth,"{""score"":{""raw"":0}}"
869,2023-03-10 12:11:06.712000+00:00,2023-03-10T12:11:06.712Z,Android4,Suggested,europe,"{""score"":{""raw"":0}}"
868,2023-03-10 12:11:07.083000+00:00,2023-03-10T12:11:07.083Z,iPad1,Suggested,europe,"{""score"":{""raw"":0}}"
867,2023-03-10 12:11:07.271000+00:00,2023-03-10T12:11:07.271Z,PC008,Suggested,europe,
866,2023-03-10 12:11:08.878000+00:00,2023-03-10T12:11:08.878Z,Android1,Swiped,Left,"{""score"":{""raw"":0}}"
865,2023-03-10 12:11:09.673000+00:00,2023-03-10T12:11:09.673Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
864,2023-03-10 12:11:09.725000+00:00,2023-03-10T12:11:09.725Z,PC006,Suggested,europe,
863,2023-03-10 12:11:09.731000+00:00,2023-03-10T12:11:09.731Z,Tablet1,Suggested,europe,"{""score"":{""raw"":0}}"
862,2023-03-10 12:11:13.330000+00:00,2023-03-10T12:11:13.330Z,iPad1,Placed,Earth,"{""score"":{""raw"":0}}"
861,2023-03-10 12:11:15.042000+00:00,2023-03-10T12:11:15.042Z,Android1,Placed,Earth,"{""score"":{""raw"":0}}"
860,2023-03-10 12:11:16.200000+00:00,2023-03-10T12:11:16.200Z,Tablet 2,Placed,"(0.3085175242659843,_0.3921020824809339, 0.032753893187233034), (51.65, 6.06)",
859,2023-03-10 12:11:18.201000+00:00,2023-03-10T12:11:18.201Z,iphone 1,Suggested,up,"{""score"":{""raw"":0}}"
858,2023-03-10 12:11:18.920000+00:00,2023-03-10T12:11:18.920Z,Android4,Suggested,up,"{""score"":{""raw"":0}}"
857,2023-03-10 12:11:19.577000+00:00,2023-03-10T12:11:19.577Z,Android1,Suggested,up,"{""score"":{""raw"":0}}"
856,2023-03-10 12:11:19.756000+00:00,2023-03-10T12:11:19.756Z,PC003,Suggested,up,
855,2023-03-10 12:11:20.411000+00:00,2023-03-10T12:11:20.411Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_Tablet_2"",""name"":""Earth"",""screenshot"":"""",""px"":0.2722242474555969,""py"":0.4184000790119171,""pz"":0.02890080213546753,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.7813573479652405,""ry"":0.21705906093120575,""rz"":0.44091320037841797,""time_left"":26.566652297973633}",
854,2023-03-10 12:11:20.415000+00:00,2023-03-10T12:11:20.415Z,Tablet 2,Sent,"(0.2722242474555969,_0.4184000790119171, 0.02890080213546753), (51.65, 6.06) 27",
853,2023-03-10 12:11:20.420000+00:00,2023-03-10T12:11:20.420Z,Teacher,Assigned,7.45;Tablet_2,
852,2023-03-10 12:11:22.934000+00:00,2023-03-10T12:11:22.934Z,iPad1,Swiped,Left,"{""score"":{""raw"":0}}"
851,2023-03-10 12:11:23.545000+00:00,2023-03-10T12:11:23.545Z,Teacher,Asked,2/1,
850,2023-03-10 12:11:25.864000+00:00,2023-03-10T12:11:25.864Z,iPad2,Accepted,1,"{""score"":{""raw"":0}}"
849,2023-03-10 12:11:26.032000+00:00,2023-03-10T12:11:26.032Z,Teacher,Set Turn,iPad2,
848,2023-03-10 12:11:28.722000+00:00,2023-03-10T12:11:28.722Z,Tablet1,Suggested,europe,"{""score"":{""raw"":0}}"
847,2023-03-10 12:11:28.805000+00:00,2023-03-10T12:11:28.805Z,PC003,Suggested,europe,
846,2023-03-10 12:11:29.818000+00:00,2023-03-10T12:11:29.818Z,iPad1,Suggested,europe,"{""score"":{""raw"":0}}"
845,2023-03-10 12:11:30.115000+00:00,2023-03-10T12:11:30.115Z,Android4,Suggested,europe,"{""score"":{""raw"":0}}"
844,2023-03-10 12:11:30.278000+00:00,2023-03-10T12:11:30.278Z,Android1,Suggested,europe,"{""score"":{""raw"":0}}"
843,2023-03-10 12:11:30.283000+00:00,2023-03-10T12:11:30.283Z,iphone 1,Suggested,europe,"{""score"":{""raw"":0}}"
842,2023-03-10 12:11:30.504000+00:00,2023-03-10T12:11:30.504Z,Android2,Suggested,europe,"{""score"":{""raw"":0}}"
841,2023-03-10 12:11:31.094000+00:00,2023-03-10T12:11:31.094Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
840,2023-03-10 12:11:31.233000+00:00,2023-03-10T12:11:31.233Z,Tablet 2,Suggested,europe,"{""score"":{""raw"":0}}"
839,2023-03-10 12:11:32.240000+00:00,2023-03-10T12:11:32.240Z,PC006,Suggested,europe,
838,2023-03-10 12:11:33.904000+00:00,2023-03-10T12:11:33.904Z,PC008,Suggested,europe,
837,2023-03-10 12:11:36.514000+00:00,2023-03-10T12:11:36.514Z,PC007,Suggested,europe,
836,2023-03-10 12:11:37.057000+00:00,2023-03-10T12:11:37.057Z,PC002,Suggested,europe,
835,2023-03-10 12:11:37.208000+00:00,2023-03-10T12:11:37.208Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
834,2023-03-10 12:11:37.713000+00:00,2023-03-10T12:11:37.713Z,Android2,Swiped,Left,"{""score"":{""raw"":0}}"
833,2023-03-10 12:11:39.788000+00:00,2023-03-10T12:11:39.788Z,Android2,Swiped,Left,"{""score"":{""raw"":0}}"
832,2023-03-10 12:11:39.928000+00:00,2023-03-10T12:11:39.928Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
831,2023-03-10 12:11:41.101000+00:00,2023-03-10T12:11:41.101Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
830,2023-03-10 12:11:42.767000+00:00,2023-03-10T12:11:42.767Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
829,2023-03-10 12:11:43.756000+00:00,2023-03-10T12:11:43.756Z,PC004,Suggested,europe,
828,2023-03-10 12:11:45.700000+00:00,2023-03-10T12:11:45.700Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
827,2023-03-10 12:11:50.134000+00:00,2023-03-10T12:11:50.134Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
826,2023-03-10 12:11:58.170000+00:00,2023-03-10T12:11:58.170Z,iPad2,Swiped,Left,"{""score"":{""raw"":0}}"
825,2023-03-10 12:12:03.138000+00:00,2023-03-10T12:12:03.138Z,iPad2,Placed,"(0.3639531670026494,_0.3378050967944574, 0.05853060873775488), (42.50, 9.14)",
824,2023-03-10 12:12:04.290000+00:00,2023-03-10T12:12:04.290Z,Android4,Suggested,up,"{""score"":{""raw"":0}}"
823,2023-03-10 12:12:05.448000+00:00,2023-03-10T12:12:05.448Z,Tablet1,Suggested,down,"{""score"":{""raw"":0}}"
822,2023-03-10 12:12:06.039000+00:00,2023-03-10T12:12:06.039Z,PC003,Suggested,up,
821,2023-03-10 12:12:07.389000+00:00,2023-03-10T12:12:07.389Z,PC008,Suggested,down,
820,2023-03-10 12:12:08.094000+00:00,2023-03-10T12:12:08.094Z,Tablet 2,Suggested,down,"{""score"":{""raw"":0}}"
819,2023-03-10 12:12:08.225000+00:00,2023-03-10T12:12:08.225Z,PC007,Suggested,down,
818,2023-03-10 12:12:09.058000+00:00,2023-03-10T12:12:09.058Z,Android2,Suggested,down,"{""score"":{""raw"":0}}"
817,2023-03-10 12:12:09.062000+00:00,2023-03-10T12:12:09.062Z,PC002,Suggested,down,
816,2023-03-10 12:12:09.556000+00:00,2023-03-10T12:12:09.556Z,iphone 1,Suggested,down,"{""score"":{""raw"":0}}"
815,2023-03-10 12:12:10.289000+00:00,2023-03-10T12:12:10.289Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
814,2023-03-10 12:12:11.277000+00:00,2023-03-10T12:12:11.277Z,Android1,Suggested,down,"{""score"":{""raw"":0}}"
813,2023-03-10 12:12:11.916000+00:00,2023-03-10T12:12:11.916Z,PC004,Suggested,down,
812,2023-03-10 12:12:12.001000+00:00,2023-03-10T12:12:12.001Z,Teacher,Assigned,7.72;iPad2,
811,2023-03-10 12:12:12.007000+00:00,2023-03-10T12:12:12.007Z,Teacher,Checked,"{""type"":""Answer"",""sender"":""#u_s_iPad2"",""name"":""Earth"",""screenshot"":"""",""px"":0.3397345244884491,""py"":0.3627608120441437,""pz"":0.05463578924536705,""sx"":0.0020000000949949026,""sy"":0.0020000000949949026,""sz"":0.0020000000949949026,""rx"":0.9747633934020996,""ry"":0.005441262852400541,""rz"":0.22189024090766907,""time_left"":3.654355525970459}",
810,2023-03-10 12:12:12.009000+00:00,2023-03-10T12:12:12.009Z,iPad2,Sent,"(0.3397345244884491,_0.3627608120441437, 0.05463578924536705), (42.50, 9.14) 4",
809,2023-03-10 12:12:14.428000+00:00,2023-03-10T12:12:14.428Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
808,2023-03-10 12:12:14.936000+00:00,2023-03-10T12:12:14.936Z,Teacher,Asked,2/2,
807,2023-03-10 12:12:15.052000+00:00,2023-03-10T12:12:15.052Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
806,2023-03-10 12:12:15.605000+00:00,2023-03-10T12:12:15.605Z,Tablet 2,Swiped,Left,"{""score"":{""raw"":0}}"
805,2023-03-10 12:12:21.728000+00:00,2023-03-10T12:12:21.728Z,Android2,Accepted,2,"{""score"":{""raw"":0}}"
804,2023-03-10 12:12:21.957000+00:00,2023-03-10T12:12:21.957Z,Teacher,Set Turn,Android2,
803,2023-03-10 12:12:23.927000+00:00,2023-03-10T12:12:23.927Z,PC003,Suggested,europe,
802,2023-03-10 12:12:23.973000+00:00,2023-03-10T12:12:23.973Z,Tablet 2,Suggested,europe,"{""score"":{""raw"":0}}"
801,2023-03-10 12:12:23.978000+00:00,2023-03-10T12:12:23.978Z,PC007,Suggested,europe,
800,2023-03-10 12:12:24.289000+00:00,2023-03-10T12:12:24.289Z,PC002,Suggested,europe,
799,2023-03-10 12:12:24.708000+00:00,2023-03-10T12:12:24.708Z,iphone 1,Suggested,europe,"{""score"":{""raw"":0}}"
798,2023-03-10 12:12:24.798000+00:00,2023-03-10T12:12:24.798Z,iPad1,Suggested,europe,"{""score"":{""raw"":0}}"
797,2023-03-10 12:12:24.998000+00:00,2023-03-10T12:12:24.998Z,Tablet1,Suggested,europe,"{""score"":{""raw"":0}}"
796,2023-03-10 12:12:25.753000+00:00,2023-03-10T12:12:25.753Z,iPad2,Swiped,Right,"{""score"":{""raw"":0}}"
795,2023-03-10 12:12:25.808000+00:00,2023-03-10T12:12:25.808Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
794,2023-03-10 12:12:26.234000+00:00,2023-03-10T12:12:26.234Z,PC006,Suggested,europe,
793,2023-03-10 12:12:26.371000+00:00,2023-03-10T12:12:26.371Z,Android4,Suggested,europe,"{""score"":{""raw"":0}}"
792,2023-03-10 12:12:26.828000+00:00,2023-03-10T12:12:26.828Z,iphone 1,Swiped,Right,"{""score"":{""raw"":0}}"
791,2023-03-10 12:12:26.980000+00:00,2023-03-10T12:12:26.980Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
790,2023-03-10 12:12:27.224000+00:00,2023-03-10T12:12:27.224Z,iPad2,Suggested,europe,"{""score"":{""raw"":0}}"
789,2023-03-10 12:12:27.667000+00:00,2023-03-10T12:12:27.667Z,PC004,Suggested,europe,
788,2023-03-10 12:12:27.874000+00:00,2023-03-10T12:12:27.874Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
787,2023-03-10 12:12:28.654000+00:00,2023-03-10T12:12:28.654Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
786,2023-03-10 12:12:29.190000+00:00,2023-03-10T12:12:29.190Z,PC008,Suggested,europe,
785,2023-03-10 12:12:29.304000+00:00,2023-03-10T12:12:29.304Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
784,2023-03-10 12:12:29.976000+00:00,2023-03-10T12:12:29.976Z,Android2,Swiped,Right,"{""score"":{""raw"":0}}"
